cycle,state,pollster,fte_grade,population,office_type,answer,candidate_name,pct
2020,,Zogby Interactive/JZ Analytics,C,lv,U.S. President,Trump,Donald Trump,49.0
2020,,IBD/TIPP,A/B,rv,U.S. President,Biden,Joseph R. Biden Jr.,51.0
2020,,IBD/TIPP,A/B,rv,U.S. President,Trump,Donald Trump,44.0
2020,,IBD/TIPP,A/B,rv,U.S. President,Sanders,Bernard Sanders,49.0
2020,,IBD/TIPP,A/B,rv,U.S. President,Trump,Donald Trump,45.0
2020,,IBD/TIPP,A/B,rv,U.S. President,Warren,Elizabeth Warren,48.0
2020,,IBD/TIPP,A/B,rv,U.S. President,Trump,Donald Trump,46.0
2020,,IBD/TIPP,A/B,rv,U.S. President,Harris,Kamala D. Harris,46.0
2020,,IBD/TIPP,A/B,rv,U.S. President,Trump,Donald Trump,46.0
2020,Montana,University of Montana,,rv,U.S. President,Biden,Joseph R. Biden Jr.,46.5
2020,Montana,University of Montana,,rv,U.S. President,Trump,Donald Trump,53.5
2020,Montana,University of Montana,,rv,U.S. President,Warren,Elizabeth Warren,45.6
2020,Montana,University of Montana,,rv,U.S. President,Trump,Donald Trump,54.4
2020,Montana,University of Montana,,rv,U.S. President,Sanders,Bernard Sanders,45.8
2020,Montana,University of Montana,,rv,U.S. President,Trump,Donald Trump,54.2
2020,Montana,University of Montana,,rv,U.S. President,Harris,Kamala D. Harris,44.9
2020,Montana,University of Montana,,rv,U.S. President,Trump,Donald Trump,55.1
2020,Montana,University of Montana,,rv,U.S. President,Bullock,Steve Bullock,51.9
2020,Montana,University of Montana,,rv,U.S. President,Trump,Donald Trump,48.1
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Biden,Joseph R. Biden Jr.,44.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,35.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Sanders,Bernard Sanders,38.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,37.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Warren,Elizabeth Warren,37.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,37.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Harris,Kamala D. Harris,35.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,38.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Buttigieg,Pete Buttigieg,32.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,37.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,O'Rourke,Beto O'Rourke,32.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,36.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Booker,Cory A. Booker,33.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,37.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Castro,Julián Castro,30.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,37.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Klobuchar,Amy Klobuchar,30.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,38.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Yang,Andrew Yang,31.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,38.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Steyer,Tom Steyer,28.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,37.0
2020,Ohio,Emerson College,A-,rv,U.S. President,Biden,Joseph R. Biden Jr.,52.6
2020,Ohio,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,47.4
2020,Ohio,Emerson College,A-,rv,U.S. President,Sanders,Bernard Sanders,53.1
2020,Ohio,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,46.9
2020,Ohio,Emerson College,A-,rv,U.S. President,Warren,Elizabeth Warren,51.6
2020,Ohio,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,48.4
2020,Ohio,Emerson College,A-,rv,U.S. President,Biden,Joseph R. Biden Jr.,54.0
2020,Ohio,Emerson College,A-,rv,U.S. President,Pence,Mike Pence,46.0
2020,Ohio,Emerson College,A-,rv,U.S. President,Sanders,Bernard Sanders,51.3
2020,Ohio,Emerson College,A-,rv,U.S. President,Pence,Mike Pence,48.7
2020,Ohio,Emerson College,A-,rv,U.S. President,Warren,Elizabeth Warren,50.8
2020,Ohio,Emerson College,A-,rv,U.S. President,Pence,Mike Pence,49.2
2020,Wisconsin,Fox News/Beacon Research/Shaw & Co. Research,A-,rv,U.S. President,Biden,Joseph R. Biden Jr.,48.0
2020,Wisconsin,Fox News/Beacon Research/Shaw & Co. Research,A-,rv,U.S. President,Trump,Donald Trump,39.0
2020,Wisconsin,Fox News/Beacon Research/Shaw & Co. Research,A-,rv,U.S. President,Warren,Elizabeth Warren,45.0
2020,Wisconsin,Fox News/Beacon Research/Shaw & Co. Research,A-,rv,U.S. President,Trump,Donald Trump,41.0
2020,Wisconsin,Fox News/Beacon Research/Shaw & Co. Research,A-,rv,U.S. President,Sanders,Bernard Sanders,45.0
2020,Wisconsin,Fox News/Beacon Research/Shaw & Co. Research,A-,rv,U.S. President,Trump,Donald Trump,40.0
2020,Connecticut,Sacred Heart University,B/C,a,U.S. President,Biden,Joseph R. Biden Jr.,52.2
2020,Connecticut,Sacred Heart University,B/C,a,U.S. President,Trump,Donald Trump,33.3
2020,Connecticut,Sacred Heart University,B/C,a,U.S. President,Sanders,Bernard Sanders,51.1
2020,Connecticut,Sacred Heart University,B/C,a,U.S. President,Trump,Donald Trump,35.0
2020,Connecticut,Sacred Heart University,B/C,a,U.S. President,Warren,Elizabeth Warren,48.8
2020,Connecticut,Sacred Heart University,B/C,a,U.S. President,Trump,Donald Trump,35.0
2020,Connecticut,Sacred Heart University,B/C,a,U.S. President,Harris,Kamala D. Harris,46.9
2020,Connecticut,Sacred Heart University,B/C,a,U.S. President,Trump,Donald Trump,34.4
2020,Connecticut,Sacred Heart University,B/C,a,U.S. President,Buttigieg,Pete Buttigieg,45.8
2020,Connecticut,Sacred Heart University,B/C,a,U.S. President,Trump,Donald Trump,34.2
2020,,Ipsos,B-,a,U.S. President,Biden,Joseph R. Biden Jr.,39.0
2020,,Ipsos,B-,a,U.S. President,Trump,Donald Trump,34.0
2020,,Ipsos,B-,rv,U.S. President,Biden,Joseph R. Biden Jr.,43.0
2020,,Ipsos,B-,rv,U.S. President,Trump,Donald Trump,36.0
2020,,Ipsos,B-,a,U.S. President,Sanders,Bernard Sanders,40.0
2020,,Ipsos,B-,a,U.S. President,Trump,Donald Trump,34.0
2020,,Ipsos,B-,rv,U.S. President,Sanders,Bernard Sanders,43.0
2020,,Ipsos,B-,rv,U.S. President,Trump,Donald Trump,36.0
2020,,Ipsos,B-,a,U.S. President,Warren,Elizabeth Warren,38.0
2020,,Ipsos,B-,a,U.S. President,Trump,Donald Trump,34.0
2020,,Ipsos,B-,rv,U.S. President,Warren,Elizabeth Warren,42.0
2020,,Ipsos,B-,rv,U.S. President,Trump,Donald Trump,37.0
2020,Michigan,Target Insyght,B/C,lv,U.S. President,Biden,Joseph R. Biden Jr.,54.0
2020,Michigan,Target Insyght,B/C,lv,U.S. President,Trump,Donald Trump,35.0
2020,,Ipsos,B-,a,U.S. President,Biden,Joseph R. Biden Jr.,39.0
2020,,Ipsos,B-,a,U.S. President,Trump,Donald Trump,34.0
2020,,Ipsos,B-,rv,U.S. President,Biden,Joseph R. Biden Jr.,42.0
2020,,Ipsos,B-,rv,U.S. President,Trump,Donald Trump,36.0
2020,,Ipsos,B-,a,U.S. President,Sanders,Bernard Sanders,37.0
2020,,Ipsos,B-,a,U.S. President,Trump,Donald Trump,36.0
2020,,Ipsos,B-,rv,U.S. President,Sanders,Bernard Sanders,38.0
2020,,Ipsos,B-,rv,U.S. President,Trump,Donald Trump,39.0
2020,,Ipsos,B-,a,U.S. President,Warren,Elizabeth Warren,38.0
2020,,Ipsos,B-,a,U.S. President,Trump,Donald Trump,36.0
2020,,Ipsos,B-,rv,U.S. President,Warren,Elizabeth Warren,41.0
2020,,Ipsos,B-,rv,U.S. President,Trump,Donald Trump,39.0
2020,,Rasmussen Reports/Pulse Opinion Research,C+,lv,U.S. President,Biden,Joseph R. Biden Jr.,43.0
2020,,Rasmussen Reports/Pulse Opinion Research,C+,lv,U.S. President,Trump,Donald Trump,47.0
2020,,Civiqs,,rv,U.S. President,Warren,Elizabeth Warren,48.0
2020,,Civiqs,,rv,U.S. President,Trump,Donald Trump,44.0
2020,,Civiqs,,rv,U.S. President,Biden,Joseph R. Biden Jr.,47.0
2020,,Civiqs,,rv,U.S. President,Trump,Donald Trump,43.0
2020,,Civiqs,,rv,U.S. President,Sanders,Bernard Sanders,46.0
2020,,Civiqs,,rv,U.S. President,Trump,Donald Trump,44.0
2020,,Civiqs,,rv,U.S. President,Harris,Kamala D. Harris,44.0
2020,,Civiqs,,rv,U.S. President,Trump,Donald Trump,44.0
2020,,Emerson College,A-,rv,U.S. President,Biden,Joseph R. Biden Jr.,50.5
2020,,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,49.5
2020,,Emerson College,A-,rv,U.S. President,Sanders,Bernard Sanders,49.2
2020,,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,50.8
2020,,Emerson College,A-,rv,U.S. President,Harris,Kamala D. Harris,48.1
2020,,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,51.9
2020,,Emerson College,A-,rv,U.S. President,Warren,Elizabeth Warren,51.0
2020,,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,49.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Biden,Joseph R. Biden Jr.,45.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,37.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Sanders,Bernard Sanders,40.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,39.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Warren,Elizabeth Warren,40.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,38.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Harris,Kamala D. Harris,38.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,38.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Buttigieg,Pete Buttigieg,34.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,38.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,O'Rourke,Beto O'Rourke,36.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,38.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Booker,Cory A. Booker,33.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,38.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Castro,Julián Castro,33.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,38.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Klobuchar,Amy Klobuchar,32.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,38.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Yang,Andrew Yang,32.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,39.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Steyer,Tom Steyer,31.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,37.0
2020,Missouri,Remington Research Group,C-,lv,U.S. President,Biden,Joseph R. Biden Jr.,42.0
2020,Missouri,Remington Research Group,C-,lv,U.S. President,Trump,Donald Trump,53.0
2020,Missouri,Remington Research Group,C-,lv,U.S. President,Sanders,Bernard Sanders,37.0
2020,Missouri,Remington Research Group,C-,lv,U.S. President,Trump,Donald Trump,54.0
2020,Missouri,Remington Research Group,C-,lv,U.S. President,Warren,Elizabeth Warren,40.0
2020,Missouri,Remington Research Group,C-,lv,U.S. President,Trump,Donald Trump,54.0
2020,,Zogby Interactive/JZ Analytics,C,lv,U.S. President,Biden,Joseph R. Biden Jr.,49.0
2020,,Zogby Interactive/JZ Analytics,C,lv,U.S. President,Trump,Donald Trump,44.0
2020,,Zogby Interactive/JZ Analytics,C,lv,U.S. President,Sanders,Bernard Sanders,47.0
2020,,Zogby Interactive/JZ Analytics,C,lv,U.S. President,Trump,Donald Trump,46.0
2020,,Zogby Interactive/JZ Analytics,C,lv,U.S. President,Warren,Elizabeth Warren,45.0
2020,,Zogby Interactive/JZ Analytics,C,lv,U.S. President,Trump,Donald Trump,46.0
2020,,Fox News/Beacon Research/Shaw & Co. Research,A-,rv,U.S. President,Biden,Joseph R. Biden Jr.,52.0
2020,,Fox News/Beacon Research/Shaw & Co. Research,A-,rv,U.S. President,Trump,Donald Trump,38.0
2020,,Fox News/Beacon Research/Shaw & Co. Research,A-,rv,U.S. President,Warren,Elizabeth Warren,46.0
2020,,Fox News/Beacon Research/Shaw & Co. Research,A-,rv,U.S. President,Trump,Donald Trump,40.0
2020,,Fox News/Beacon Research/Shaw & Co. Research,A-,rv,U.S. President,Harris,Kamala D. Harris,42.0
2020,,Fox News/Beacon Research/Shaw & Co. Research,A-,rv,U.S. President,Trump,Donald Trump,40.0
2020,,Fox News/Beacon Research/Shaw & Co. Research,A-,rv,U.S. President,Sanders,Bernard Sanders,48.0
2020,,Fox News/Beacon Research/Shaw & Co. Research,A-,rv,U.S. President,Trump,Donald Trump,40.0
2020,California,Emerson College,A-,rv,U.S. President,Biden,Joseph R. Biden Jr.,63.8
2020,California,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,36.2
2020,California,Emerson College,A-,rv,U.S. President,Sanders,Bernard Sanders,62.5
2020,California,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,37.5
2020,California,Emerson College,A-,rv,U.S. President,Harris,Kamala D. Harris,60.8
2020,California,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,39.2
2020,California,Emerson College,A-,rv,U.S. President,Warren,Elizabeth Warren,61.2
2020,California,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,38.8
2020,,SurveyUSA,A,rv,U.S. President,Biden,Joseph R. Biden Jr.,49.0
2020,,SurveyUSA,A,rv,U.S. President,Trump,Donald Trump,41.0
2020,,SurveyUSA,A,rv,U.S. President,Biden,Joseph R. Biden Jr.,49.0
2020,,SurveyUSA,A,rv,U.S. President,Pence,Mike Pence,37.0
2020,,SurveyUSA,A,rv,U.S. President,Biden,Joseph R. Biden Jr.,51.0
2020,,SurveyUSA,A,rv,U.S. President,Haley,Nimrata R. Haley,23.0
2020,,SurveyUSA,A,rv,U.S. President,Harris,Kamala D. Harris,44.0
2020,,SurveyUSA,A,rv,U.S. President,Trump,Donald Trump,44.0
2020,,SurveyUSA,A,rv,U.S. President,Harris,Kamala D. Harris,41.0
2020,,SurveyUSA,A,rv,U.S. President,Pence,Mike Pence,42.0
2020,,SurveyUSA,A,rv,U.S. President,Harris,Kamala D. Harris,40.0
2020,,SurveyUSA,A,rv,U.S. President,Haley,Nimrata R. Haley,27.0
2020,,SurveyUSA,A,rv,U.S. President,O'Rourke,Beto O'Rourke,41.0
2020,,SurveyUSA,A,rv,U.S. President,Trump,Donald Trump,44.0
2020,,SurveyUSA,A,rv,U.S. President,O'Rourke,Beto O'Rourke,38.0
2020,,SurveyUSA,A,rv,U.S. President,Pence,Mike Pence,42.0
2020,,SurveyUSA,A,rv,U.S. President,O'Rourke,Beto O'Rourke,37.0
2020,,SurveyUSA,A,rv,U.S. President,Haley,Nimrata R. Haley,30.0
2020,,SurveyUSA,A,rv,U.S. President,Warren,Elizabeth Warren,45.0
2020,,SurveyUSA,A,rv,U.S. President,Trump,Donald Trump,43.0
2020,,SurveyUSA,A,rv,U.S. President,Warren,Elizabeth Warren,43.0
2020,,SurveyUSA,A,rv,U.S. President,Pence,Mike Pence,41.0
2020,,SurveyUSA,A,rv,U.S. President,Warren,Elizabeth Warren,42.0
2020,,SurveyUSA,A,rv,U.S. President,Haley,Nimrata R. Haley,28.0
2020,,SurveyUSA,A,rv,U.S. President,Sanders,Bernard Sanders,48.0
2020,,SurveyUSA,A,rv,U.S. President,Trump,Donald Trump,43.0
2020,,SurveyUSA,A,rv,U.S. President,Sanders,Bernard Sanders,48.0
2020,,SurveyUSA,A,rv,U.S. President,Pence,Mike Pence,39.0
2020,,SurveyUSA,A,rv,U.S. President,Sanders,Bernard Sanders,48.0
2020,,SurveyUSA,A,rv,U.S. President,Haley,Nimrata R. Haley,29.0
2020,California,SurveyUSA,A,rv,U.S. President,Biden,Joseph R. Biden Jr.,57.0
2020,California,SurveyUSA,A,rv,U.S. President,Trump,Donald Trump,31.0
2020,California,SurveyUSA,A,rv,U.S. President,Biden,Joseph R. Biden Jr.,58.0
2020,California,SurveyUSA,A,rv,U.S. President,Pence,Mike Pence,27.0
2020,California,SurveyUSA,A,rv,U.S. President,Biden,Joseph R. Biden Jr.,56.0
2020,California,SurveyUSA,A,rv,U.S. President,Haley,Nimrata R. Haley,21.0
2020,California,SurveyUSA,A,rv,U.S. President,Harris,Kamala D. Harris,53.0
2020,California,SurveyUSA,A,rv,U.S. President,Trump,Donald Trump,35.0
2020,California,SurveyUSA,A,rv,U.S. President,Harris,Kamala D. Harris,51.0
2020,California,SurveyUSA,A,rv,U.S. President,Pence,Mike Pence,34.0
2020,California,SurveyUSA,A,rv,U.S. President,Harris,Kamala D. Harris,51.0
2020,California,SurveyUSA,A,rv,U.S. President,Haley,Nimrata R. Haley,24.0
2020,California,SurveyUSA,A,rv,U.S. President,O'Rourke,Beto O'Rourke,51.0
2020,California,SurveyUSA,A,rv,U.S. President,Trump,Donald Trump,34.0
2020,California,SurveyUSA,A,rv,U.S. President,O'Rourke,Beto O'Rourke,47.0
2020,California,SurveyUSA,A,rv,U.S. President,Pence,Mike Pence,34.0
2020,California,SurveyUSA,A,rv,U.S. President,O'Rourke,Beto O'Rourke,44.0
2020,California,SurveyUSA,A,rv,U.S. President,Haley,Nimrata R. Haley,25.0
2020,California,SurveyUSA,A,rv,U.S. President,Warren,Elizabeth Warren,53.0
2020,California,SurveyUSA,A,rv,U.S. President,Trump,Donald Trump,35.0
2020,California,SurveyUSA,A,rv,U.S. President,Warren,Elizabeth Warren,50.0
2020,California,SurveyUSA,A,rv,U.S. President,Pence,Mike Pence,33.0
2020,California,SurveyUSA,A,rv,U.S. President,Warren,Elizabeth Warren,49.0
2020,California,SurveyUSA,A,rv,U.S. President,Haley,Nimrata R. Haley,25.0
2020,California,SurveyUSA,A,rv,U.S. President,Sanders,Bernard Sanders,57.0
2020,California,SurveyUSA,A,rv,U.S. President,Trump,Donald Trump,33.0
2020,California,SurveyUSA,A,rv,U.S. President,Sanders,Bernard Sanders,57.0
2020,California,SurveyUSA,A,rv,U.S. President,Pence,Mike Pence,31.0
2020,California,SurveyUSA,A,rv,U.S. President,Sanders,Bernard Sanders,56.0
2020,California,SurveyUSA,A,rv,U.S. President,Haley,Nimrata R. Haley,24.0
2020,Texas,University of Texas at Tyler,B/C,rv,U.S. President,Biden,Joseph R. Biden Jr.,39.6
2020,Texas,University of Texas at Tyler,B/C,rv,U.S. President,Trump,Donald Trump,38.0
2020,Texas,University of Texas at Tyler,B/C,rv,U.S. President,Warren,Elizabeth Warren,36.5
2020,Texas,University of Texas at Tyler,B/C,rv,U.S. President,Trump,Donald Trump,39.5
2020,Texas,University of Texas at Tyler,B/C,rv,U.S. President,Harris,Kamala D. Harris,31.8
2020,Texas,University of Texas at Tyler,B/C,rv,U.S. President,Trump,Donald Trump,39.4
2020,Texas,University of Texas at Tyler,B/C,rv,U.S. President,Sanders,Bernard Sanders,37.9
2020,Texas,University of Texas at Tyler,B/C,rv,U.S. President,Trump,Donald Trump,39.6
2020,Texas,University of Texas at Tyler,B/C,rv,U.S. President,Buttigieg,Pete Buttigieg,30.4
2020,Texas,University of Texas at Tyler,B/C,rv,U.S. President,Trump,Donald Trump,39.3
2020,Texas,University of Texas at Tyler,B/C,rv,U.S. President,O'Rourke,Beto O'Rourke,42.0
2020,Texas,University of Texas at Tyler,B/C,rv,U.S. President,Trump,Donald Trump,39.7
2020,Florida,Florida Atlantic University,B/C,rv,U.S. President,Biden,Joseph R. Biden Jr.,49.5
2020,Florida,Florida Atlantic University,B/C,rv,U.S. President,Trump,Donald Trump,50.5
2020,Florida,Florida Atlantic University,B/C,rv,U.S. President,Sanders,Bernard Sanders,49.5
2020,Florida,Florida Atlantic University,B/C,rv,U.S. President,Trump,Donald Trump,50.5
2020,Florida,Florida Atlantic University,B/C,rv,U.S. President,Harris,Kamala D. Harris,48.0
2020,Florida,Florida Atlantic University,B/C,rv,U.S. President,Trump,Donald Trump,52.0
2020,Florida,Florida Atlantic University,B/C,rv,U.S. President,Warren,Elizabeth Warren,49.9
2020,Florida,Florida Atlantic University,B/C,rv,U.S. President,Trump,Donald Trump,50.1
2020,Virginia,Research America Inc.,B/C,a,U.S. President,Biden,Joseph R. Biden Jr.,55.0
2020,Virginia,Research America Inc.,B/C,a,U.S. President,Trump,Donald Trump,37.0
2020,Virginia,Research America Inc.,B/C,a,U.S. President,Warren,Elizabeth Warren,53.0
2020,Virginia,Research America Inc.,B/C,a,U.S. President,Trump,Donald Trump,38.0
2020,Virginia,Research America Inc.,B/C,a,U.S. President,Sanders,Bernard Sanders,53.0
2020,Virginia,Research America Inc.,B/C,a,U.S. President,Trump,Donald Trump,38.0
2020,Virginia,Research America Inc.,B/C,a,U.S. President,Harris,Kamala D. Harris,50.0
2020,Virginia,Research America Inc.,B/C,a,U.S. President,Trump,Donald Trump,38.0
2020,Virginia,Research America Inc.,B/C,rv,U.S. President,Biden,Joseph R. Biden Jr.,55.0
2020,Virginia,Research America Inc.,B/C,rv,U.S. President,Trump,Donald Trump,38.0
2020,Virginia,Research America Inc.,B/C,rv,U.S. President,Warren,Elizabeth Warren,52.0
2020,Virginia,Research America Inc.,B/C,rv,U.S. President,Trump,Donald Trump,39.0
2020,Virginia,Research America Inc.,B/C,rv,U.S. President,Sanders,Bernard Sanders,52.0
2020,Virginia,Research America Inc.,B/C,rv,U.S. President,Trump,Donald Trump,39.0
2020,Virginia,Research America Inc.,B/C,rv,U.S. President,Harris,Kamala D. Harris,50.0
2020,Virginia,Research America Inc.,B/C,rv,U.S. President,Trump,Donald Trump,39.0
2020,,Marquette University Law School,A/B,a,U.S. President,Biden,Joseph R. Biden Jr.,45.0
2020,,Marquette University Law School,A/B,a,U.S. President,Trump,Donald Trump,34.0
