cycle,branch,state,pollster,grade,population,adjpoll_clinton,adjpoll_trump
2016,President,Utah,Ipsos,A-,lv,33.22128,35.404920000000004
2016,President,North Carolina,Marist College,A,rv,44.17559,41.704570000000004
2016,President,Georgia,Ipsos,A-,lv,41.76214,48.12982
2016,President,Kansas,SurveyUSA,A,lv,37.4844,49.387840000000004
2016,President,Utah,Google Consumer Surveys,B,lv,28.767409999999998,40.235659999999996
2016,President,Alabama,Ipsos,A-,lv,37.3168,54.61625
2016,President,New York,Siena College,A,rv,56.83344,35.66302
2016,President,Ohio,Ipsos,A-,lv,40.44336,43.553129999999996
2016,President,Ohio,Quinnipiac University,A-,rv,39.80925,45.11268
2016,President,Pennsylvania,Public Policy Polling,B+,v,43.17768,43.711240000000004
2016,President,California,SurveyUSA,A,lv,50.83494,38.21578
2016,President,Wisconsin,Marquette University,A,rv,46.05229,39.879529999999995
2016,President,North Carolina,Public Policy Polling,B+,v,42.70218,45.179970000000004
2016,President,New York,Siena College,A,rv,56.61518,38.24232
2016,President,North Carolina,Ipsos,A-,lv,48.55178,43.26105
2016,President,Utah,SurveyUSA,A,lv,36.035109999999996,37.33119
2016,President,Utah,Dan Jones & Associates,C+,lv,27.150409999999997,39.46128
2016,President,California,Field Research Corporation (Field Poll),A+,rv,58.25956,33.7109
2016,President,North Carolina,Public Policy Polling,B+,v,42.89369,46.493790000000004
2016,President,Florida,Quinnipiac University,A-,rv,40.32871,45.68564
2016,President,Florida,Public Policy Polling,B+,v,42.43833,47.32164
2016,President,Virginia,Ipsos,A-,lv,46.02836,39.83337
2016,President,Utah,SurveyMonkey,C-,rv,29.26747,38.6507
2016,President,North Carolina,Public Policy Polling,B+,v,41.27717,45.739329999999995
2016,President,Virginia,Ipsos,A-,lv,49.17579,39.28941
2016,President,Wisconsin,Marquette University,A,rv,47.42836,37.97394
2016,President,New Hampshire,University of New Hampshire,B+,lv,45.30858,39.186370000000004
2016,President,North Carolina,Public Policy Polling,B+,v,40.87727,44.32253
2016,President,U.S.,The Times-Picayune/Lucid,,lv,46.86977,41.787259999999996
2016,President,California,SurveyUSA,A,rv,55.27222,36.191359999999996
2016,President,Wisconsin,Marquette University,A,lv,45.56576,40.85419
2016,President,Utah,Dan Jones & Associates,C+,rv,30.014409999999998,41.18095
2016,President,New Jersey,Ipsos,A-,lv,46.97935,36.12212
2016,President,North Carolina,Public Policy Polling,B+,lv,43.75439,44.18423
2016,President,New Hampshire,University of New Hampshire,B+,lv,47.50512,32.93868
2016,President,Oregon,Ipsos,A-,lv,45.34284,37.626529999999995
2016,President,Utah,Google Consumer Surveys,B,lv,32.12277,41.266420000000004
2016,President,Pennsylvania,Quinnipiac University,A-,lv,43.53049,41.83769
2016,President,Utah,Google Consumer Surveys,B,lv,34.89917,42.235009999999996
2016,President,Michigan,EPIC-MRA,A-,lv,41.42282,41.18622
2016,President,Utah,Google Consumer Surveys,B,lv,27.77839,36.47083
2016,President,Ohio,Public Policy Polling,B+,v,44.262859999999996,41.757979999999996
2016,President,Ohio,Marist College,A,rv,45.363859999999995,44.8014
2016,President,Utah,Google Consumer Surveys,B,lv,29.58251,41.52128
2016,President,Utah,Ipsos,A-,lv,28.24377,44.39371
2016,President,North Carolina,Marist College,A,rv,46.10317,42.27807
2016,President,Ohio,Marist College,A,rv,40.36951,40.96815
2016,President,North Carolina,SurveyUSA,A,lv,39.54404,43.64671
2016,President,Iowa,Public Policy Polling,B+,v,43.098729999999996,41.77858
2016,President,Florida,Quinnipiac University,A-,lv,44.99923,46.039429999999996
2016,President,Utah,Ipsos,A-,lv,27.379640000000002,41.12252
2016,President,Utah,Google Consumer Surveys,B,lv,35.92998,42.0204
2016,President,Utah,Dan Jones & Associates,C+,lv,34.54929,35.535540000000005
2016,President,Ohio,Public Policy Polling,B+,v,43.8091,43.3
2016,President,Pennsylvania,Quinnipiac University,A-,lv,49.92893,41.92334
2016,President,Florida,Quinnipiac University,A-,rv,44.53212,44.821259999999995
2016,President,New York,Siena College,A,rv,53.77025,36.022009999999995
2016,President,Florida,Marist College,A,rv,42.24493,42.51234
2016,President,Colorado,Quinnipiac University,A-,rv,36.063309999999994,45.78302
2016,President,Pennsylvania,Quinnipiac University,A-,rv,43.92845,44.15452
2016,President,Wisconsin,Marquette University,A,rv,45.88834,40.07199
2016,President,Florida,Quinnipiac University,A-,rv,46.051120000000004,40.6919
2016,President,Utah,Ipsos,A-,lv,33.33054,41.45466
2016,President,North Carolina,Public Policy Polling,B+,v,41.0629,44.7519
2016,President,New Hampshire,Marist College,A,rv,42.15319,45.09533
2016,President,Ohio,Public Policy Polling,B+,v,42.65902,40.73901
2016,President,Utah,Google Consumer Surveys,B,lv,20.25287,29.5097
2016,President,New York,Siena College,A,rv,56.25386999999999,36.31629
2016,President,Kentucky,Ipsos,A-,lv,38.111,53.80049
2016,President,Utah,Google Consumer Surveys,B,lv,33.41982,36.64952
2016,President,Connecticut,Ipsos,A-,lv,52.800819999999995,35.91294
2016,President,Utah,Google Consumer Surveys,B,lv,37.51645,32.41563
2016,President,North Carolina,Ipsos,A-,lv,45.43267,43.91397
2016,President,Florida,SurveyUSA,A,lv,41.054140000000004,44.77102
2016,President,Utah,Gravis Marketing,B-,rv,28.32002,31.834490000000002
2016,President,Utah,Ipsos,A-,lv,30.51435,47.63044
2016,President,Ohio,Quinnipiac University,A-,rv,42.06863,40.7189
2016,President,Utah,Dan Jones & Associates,C+,a,35.99481,40.93493
2016,President,South Carolina,Ipsos,A-,lv,45.92374,48.61084
2016,President,New York,Siena College,A,rv,56.71751,34.84206
2016,President,Utah,Ipsos,A-,lv,32.54999,39.46264
2016,President,California,Public Policy Institute of California,A,lv,51.04332,39.97457
2016,President,U.S.,Google Consumer Surveys,B,lv,42.63093,40.84442
2016,President,U.S.,ABC News/Washington Post,A+,lv,43.157990000000005,44.8354
2016,President,Virginia,ABC News/Washington Post,A+,lv,46.15971,40.83104
2016,President,U.S.,IBD/TIPP,A-,lv,46.25638,43.646440000000005
2016,President,U.S.,Pew Research Center,B+,rv,45.22579,42.37133
2016,President,Florida,SurveyUSA,A,lv,46.258070000000004,45.49601
2016,President,U.S.,Fox News/Anderson Robbins Research/Shaw & Company Research,A,lv,44.55508,42.45108
2016,President,Pennsylvania,Gravis Marketing,B-,rv,46.8825,43.56416
2016,President,U.S.,The Times-Picayune/Lucid,,lv,42.25737,41.58954
2016,President,U.S.,Ipsos,A-,lv,41.12077,37.45545
2016,President,U.S.,USC Dornsife/LA Times,,lv,44.476079999999996,43.75472
2016,President,U.S.,Morning Consult,,lv,43.31412,40.45601
2016,President,Florida,Siena College,A,lv,41.72252,47.91308
2016,President,North Carolina,Marist College,A,lv,45.09613,42.1607
2016,President,Florida,Marist College,A,lv,43.077290000000005,45.226420000000005
2016,President,Pennsylvania,YouGov,B,lv,47.59323,39.86635
2016,President,Florida,Selzer & Company,A+,lv,42.66839,46.1545
2016,President,U.S.,GfK Group,B+,lv,49.5508,39.77898
2016,President,California,Public Policy Institute of California,A,lv,55.59717,29.495490000000004
2016,President,Pennsylvania,Siena College,A,lv,45.613240000000005,41.39754
2016,President,Missouri,BK Strategies,,lv,38.38882,51.01379
2016,President,U.S.,Rasmussen Reports/Pulse Opinion Research,C+,lv,44.56527,44.0927
2016,President,Colorado,YouGov,B,lv,41.56994,38.94028
2016,President,Arizona,YouGov,B,lv,41.578559999999996,43.91291
2016,President,North Carolina,YouGov,B,lv,47.600629999999995,44.84283
2016,President,U.S.,Gravis Marketing,B-,rv,45.7356,45.16847
2016,President,Pennsylvania,Remington,,lv,44.65191,41.1628
2016,President,U.S.,SurveyMonkey,C-,lv,45.50983,40.68513
2016,President,U.S.,YouGov,B,lv,45.39793,41.72408
2016,President,Ohio,Remington,,lv,42.65191,46.1628
2016,President,North Carolina,Remington,,lv,44.65191,45.1628
2016,President,Wisconsin,Remington,,lv,45.65191,40.1628
2016,President,Missouri,Remington,,lv,38.24857,49.6742
2016,President,U.S.,CVOTER International,C+,lv,46.34247,44.114329999999995
2016,President,U.S.,Selzer & Company,A+,lv,46.776379999999996,40.16689
2016,President,Virginia,Remington,,lv,46.65191,41.1628
2016,President,New Hampshire,Marist College,A,lv,42.84087,38.55337
2016,President,Virginia,Emerson College,B,lv,48.6454,43.15485
2016,President,North Carolina,Siena College,A,lv,45.6013,41.72813
2016,President,Arizona,Saguaro Strategies,,lv,45.622679999999995,46.557759999999995
2016,President,New Mexico,Zia Poll,,lv,43.567679999999996,39.90605
2016,President,Florida,Remington,,lv,43.65191,46.1628
2016,President,Iowa,Quinnipiac University,A-,lv,43.915079999999996,44.778
2016,President,Colorado,Remington,,lv,44.65191,42.1628
2016,President,Maine,Emerson College,B,lv,45.63626,40.17801
2016,President,Pennsylvania,Franklin & Marshall College,B+,lv,48.44522,39.86187
2016,President,Florida,SurveyMonkey,C-,lv,44.589940000000006,44.382459999999995
2016,President,Minnesota,SurveyUSA,A,lv,47.2622,39.17477
2016,President,Georgia,SurveyMonkey,C-,lv,42.60584,45.33709
2016,President,New Hampshire,University of New Hampshire,B+,lv,45.66956,40.57217
2016,President,Texas,Dixie Strategies,C+,lv,39.76489,50.98872
2016,President,Florida,Gravis Marketing,B-,rv,47.73825,47.159209999999995
2016,President,California,SurveyMonkey,C-,lv,53.58651999999999,29.392220000000002
2016,President,Florida,University of North Florida,B+,lv,43.86593,42.397909999999996
2016,President,North Carolina,Gravis Marketing,B-,rv,48.757090000000005,47.09349
2016,President,U.S.,Suffolk University,B+,lv,46.92302,39.60805
2016,President,Florida,Public Policy Polling,B+,lv,46.820029999999996,43.94701
2016,President,Nevada,Marist College,A,lv,40.92252,45.19056
2016,President,Texas,YouGov,B,lv,42.38375,47.07659
2016,President,Georgia,SurveyUSA,A,rv,41.74573,50.38565
2016,President,Ohio,Emerson College,B,lv,44.46526,43.75848
2016,President,Kentucky,Cygnal Political,,lv,31.833440000000003,54.7598
2016,President,U.S.,NBC News/Wall Street Journal,A-,lv,42.04403,36.68991
2016,President,Pennsylvania,SurveyMonkey,C-,lv,47.59483,40.3685
2016,President,Virginia,Quinnipiac University,A-,lv,49.9559,38.61252
2016,President,U.S.,Quinnipiac University,A-,lv,47.001459999999994,41.431470000000004
2016,President,Florida,YouGov,B,lv,45.37461,44.11722
2016,President,U.S.,Public Policy Polling,B+,lv,44.91417,41.33055
2016,President,Texas,SurveyMonkey,C-,lv,39.593059999999994,46.37356
2016,President,Virginia,SurveyMonkey,C-,lv,46.59367,37.371829999999996
2016,President,Vermont,"Political Marketing International, Inc./Red Racing Horses",B-,lv,50.49303,26.908109999999997
2016,President,U.S.,CNN/Opinion Research Corp.,A-,lv,47.54776,43.53545
2016,President,Georgia,Quinnipiac University,A-,lv,42.991170000000004,44.46952
2016,President,Georgia,Time/Abt SRBI,A-,lv,41.535779999999995,46.74831
2016,President,Nevada,Remington,,lv,43.65191,46.1628
2016,President,North Carolina,Public Policy Polling,B+,lv,45.94925,45.0125
2016,President,Idaho,Emerson College,B,lv,19.837139999999998,49.687909999999995
2016,President,Ohio,SurveyMonkey,C-,lv,38.58883,44.38562
2016,President,South Carolina,SurveyMonkey,C-,lv,41.6053,44.33863
2016,President,New York,SurveyMonkey,C-,lv,54.586769999999994,32.391490000000005
2016,President,North Carolina,Quinnipiac University,A-,lv,46.97337,43.54169
2016,President,Michigan,SurveyMonkey,C-,lv,41.587109999999996,41.39053
2016,President,North Carolina,SurveyMonkey,C-,lv,45.5997,43.354620000000004
2016,President,Missouri,Monmouth University,A+,lv,36.78503,51.31965
2016,President,Colorado,SurveyMonkey,C-,lv,41.57952,38.41217
2016,President,Virginia,Christopher Newport University,B-,lv,46.80527,42.424409999999995
2016,President,Arizona,SurveyMonkey,C-,lv,41.585190000000004,43.39601
2016,President,U.S.,Greenberg Quinlan Rosner (Democracy Corps),B-,lv,48.4236,40.02935
2016,President,Missouri,"Mason-Dixon Polling & Research, Inc.",B+,lv,40.404270000000004,47.76612
2016,President,Maine,University of New Hampshire,B+,lv,47.34762,40.09281
2016,President,North Carolina,Emerson College,B,lv,47.481790000000004,43.70599
2016,President,Indiana,Monmouth University,A+,lv,37.73616,49.443490000000004
2016,President,Kansas,SurveyMonkey,C-,lv,34.583220000000004,46.40163
2016,President,U.S.,Saint Leo University,C+,lv,44.16693,39.10652
2016,President,Wisconsin,SurveyMonkey,C-,lv,42.582640000000005,41.403290000000005
2016,President,Florida,Saint Leo University,C+,lv,48.520720000000004,41.09235
2016,President,U.S.,Monmouth University,A+,lv,48.4973,40.16272
2016,President,Utah,SurveyMonkey,C-,lv,28.58287,32.40263
2016,President,Michigan,EPIC-MRA,A-,lv,41.373740000000005,36.81678
2016,President,Illinois,Victory Research,,lv,50.02365,37.20138
2016,President,Illinois,Emerson College,B,lv,52.644290000000005,39.15767
2016,President,Nevada,Gravis Marketing,B-,rv,45.66987,46.46228
2016,President,Nevada,SurveyMonkey,C-,lv,41.58826,41.38726
2016,President,Illinois,SurveyMonkey,C-,lv,50.59037,34.38123
2016,President,New Mexico,SurveyMonkey,C-,lv,42.582879999999996,33.4026
2016,President,Iowa,SurveyMonkey,C-,lv,38.579570000000004,44.412040000000005
2016,President,Nevada,Bendixen & Amandi International,,lv,46.39781,43.09191
2016,President,Wisconsin,Public Policy Polling,B+,lv,47.49331,38.25592
2016,President,Nevada,Emerson College,B,lv,43.46439,40.76126
2016,President,Illinois,Loras College,B-,lv,45.52995,35.79656
2016,President,Florida,Associated Industries of Florida,,lv,43.65371,45.01477
2016,President,Arizona,Data Orbital,,lv,41.50062,45.21062
2016,President,Florida,Dixie Strategies,C+,lv,42.38197,45.49828
2016,President,U.S.,SurveyUSA,A,lv,44.49648,37.47985
2016,President,Kentucky,Western Kentucky University,C+,lv,35.9499,53.644059999999996
2016,President,North Carolina,Elon University,B+,lv,41.79168,43.36257
2016,President,Minnesota,"Mason-Dixon Polling & Research, Inc.",B+,lv,45.28456,40.73617
2016,President,Texas,Crosswind Media & Public Relations,C+,lv,37.36864,46.5553
2016,President,Utah,Dan Jones & Associates,C+,lv,22.649379999999997,32.83959
2016,President,Washington,Elway Research,A+,lv,47.54528,34.56497
2016,President,Pennsylvania,Emerson College,B,lv,47.41505,42.00525
2016,President,South Dakota,Remington,,lv,36.192370000000004,48.55556
2016,President,California,SurveyUSA,A,lv,54.450790000000005,31.472490000000004
2016,President,New Hampshire,YouGov,B,lv,42.3223,40.02383
2016,President,New Hampshire,Emerson College,B,lv,45.20163,42.87748
2016,President,U.S.,Princeton Survey Research Associates International,B+,rv,47.79885,41.52952
2016,President,Florida,Emerson College,B,lv,45.46695,43.75312
2016,President,Utah,Rasmussen Reports/Pulse Opinion Research,C+,lv,28.142909999999997,33.450379999999996
2016,President,Idaho,Rasmussen Reports/Pulse Opinion Research,C+,lv,29.18272,49.58805
2016,President,Massachusetts,SurveyMonkey,C-,lv,56.55784,28.474040000000002
2016,President,Massachusetts,Suffolk University,B+,lv,56.536680000000004,26.614490000000004
2016,President,Minnesota,SurveyMonkey,C-,lv,44.581590000000006,36.406279999999995
2016,President,U.S.,"RKM Research and Communications, Inc.",B+,lv,45.80253,42.554990000000004
2016,President,Maine,Maine People's Resource Center,C,lv,42.742259999999995,38.65106
2016,President,Washington,SurveyMonkey,C-,lv,51.5756,33.423390000000005
2016,President,Oregon,SurveyMonkey,C-,lv,49.57755,35.4178
2016,President,New Hampshire,Monmouth University,A+,lv,44.29202,43.16707
2016,President,Montana,"Mason-Dixon Polling & Research, Inc.",B+,lv,34.66899,48.65468
2016,President,Maryland,SurveyMonkey,C-,lv,61.59426,26.37015
2016,President,Michigan,Emerson College,B,lv,49.40014,42.05725
2016,President,Michigan,Mitchell Research & Communications,D,lv,45.62616,39.89562
2016,President,New Hampshire,Rasmussen Reports/Pulse Opinion Research,C+,lv,46.43703,40.47483
2016,President,New Jersey,SurveyMonkey,C-,lv,53.58419,34.39886
2016,President,Nevada,Rasmussen Reports/Pulse Opinion Research,C+,lv,43.46488,41.39539
2016,President,North Carolina,Rasmussen Reports/Pulse Opinion Research,C+,lv,44.47632,46.36275
2016,President,Florida,Rasmussen Reports/Pulse Opinion Research,C+,lv,43.46656,48.39058
2016,President,Pennsylvania,Rasmussen Reports/Pulse Opinion Research,C+,lv,44.47145,42.37663
2016,President,Ohio,Rasmussen Reports/Pulse Opinion Research,C+,lv,48.46545,41.39375
2016,President,Pennsylvania,Selzer & Company,A+,lv,48.19716,41.21308
2016,President,Alaska,Google Consumer Surveys,B,lv,42.77706,45.44188
2016,President,U.S.,CBS News/New York Times,A-,lv,46.84438,40.480990000000006
2016,President,North Carolina,SurveyUSA,A,lv,44.43042,45.17924
2016,President,Louisiana,"Mason-Dixon Polling & Research, Inc.",B+,lv,32.41466,55.75133
2016,President,Indiana,SurveyMonkey,C-,lv,35.59478,50.36864
2016,President,Missouri,SurveyMonkey,C-,lv,37.59301,45.373709999999996
2016,President,New Hampshire,SurveyMonkey,C-,lv,46.56041,34.46671
2016,President,U.S.,American Research Group,C+,lv,45.70754,40.92784
2016,President,New York,Siena College,A,lv,53.72041,33.78177
2016,President,Arizona,Monmouth University,A+,lv,43.33778,47.13303
2016,President,Mississippi,SurveyMonkey,C-,lv,39.612320000000004,47.3186
2016,President,Utah,YouGov,B,lv,19.44754,38.72775
2016,President,Pennsylvania,Muhlenberg College,A,lv,45.75351,41.88715
2016,President,North Carolina,CNN/Opinion Research Corp.,A-,lv,46.804970000000004,47.28513
2016,President,Wisconsin,Emerson College,B,lv,47.53767,40.477920000000005
2016,President,Ohio,CNN/Opinion Research Corp.,A-,lv,42.79055,48.4962
2016,President,Nevada,YouGov,B,lv,45.6126,42.10709
2016,President,Maine CD-2,Emerson College,B,lv,43.2382,40.3731
2016,President,Maine CD-1,Emerson College,B,lv,48.43452,40.68241
2016,President,Idaho,Google Consumer Surveys,B,lv,33.78768,47.40484
2016,President,Georgia,Landmark Communications,B,lv,41.76231,48.613170000000004
2016,President,Utah,Emerson College,B,lv,23.198,27.33574
2016,President,North Carolina,Monmouth University,A+,lv,45.37477,47.14283
2016,President,Ohio,Marist College,A,lv,39.290279999999996,45.16641
2016,President,Nevada,Public Policy Polling,B+,lv,44.130759999999995,42.9963
2016,President,Wisconsin,St. Norbert College,A-,lv,46.52577,42.23144
2016,President,Connecticut,SurveyMonkey,C-,lv,49.57634,38.42125
2016,President,North Carolina,The Times-Picayune/Lucid,,lv,41.90802,44.9357
2016,President,Tennessee,SurveyMonkey,C-,lv,36.592859999999995,50.374140000000004
2016,President,Wisconsin,Marquette University,A,lv,43.95213,40.14882
2016,President,U.S.,Centre College,,lv,44.79465,42.21823
2016,President,Oregon,SurveyUSA,A,lv,46.61521,39.71432
2016,President,U.S.,Public Religion Research Institute,,lv,48.13232,38.28862
2016,President,Florida,The Times-Picayune/Lucid,,lv,44.88366,43.099309999999996
2016,President,Vermont,Braun Research,C+,lv,49.1129,24.767020000000002
2016,President,Texas,University of Houston,B,lv,37.5961,44.56637
2016,President,Nevada,CNN/Opinion Research Corp.,A-,lv,44.78979,44.5074
2016,President,Colorado,Quinnipiac University,A-,lv,45.166140000000006,39.008379999999995
2016,President,Georgia,The Times-Picayune/Lucid,,lv,43.923359999999995,43.83265
2016,President,Kansas,SurveyUSA,A,lv,34.48938,48.583709999999996
2016,President,Texas,SurveyUSA,A,lv,41.62303,48.41118
2016,President,Indiana,Gravis Marketing,B-,rv,37.607820000000004,49.85184
2016,President,Florida,Quinnipiac University,A-,lv,48.179959999999994,45.806090000000005
2016,President,Pennsylvania,Quinnipiac University,A-,lv,47.18645,42.711090000000006
2016,President,North Carolina,"National Research, Inc.",B+,lv,44.259190000000004,45.08403
2016,President,Oklahoma,SoonerPoll.com,B,lv,28.30167,60.23328000000001
2016,President,Alabama,SurveyMonkey,C-,lv,33.60856,54.329330000000006
2016,President,New Hampshire,Praecones Analytica,,lv,43.81282,43.05472
2016,President,Arkansas,SurveyMonkey,C-,lv,37.59272,51.37453
2016,President,Virginia,The Times-Picayune/Lucid,,lv,42.892959999999995,42.036840000000005
2016,President,Nevada,Clarity Campaign Labs,B,lv,41.78301,44.53294
2016,President,U.S.,George Washington University (Battleground),B,lv,47.11513,41.553309999999996
2016,President,Oklahoma,SurveyMonkey,C-,lv,29.59515,53.3676
2016,President,Colorado,Gravis Marketing,B-,rv,43.81483,41.26081
2016,President,Hawaii,SurveyMonkey,C-,lv,49.570409999999995,31.43818
2016,President,Missouri,Emerson College,B,lv,38.328590000000005,47.488409999999995
2016,President,Maine CD-2,Clarity Campaign Labs,B,lv,37.555279999999996,40.62486
2016,President,Nebraska CD-1,Emerson College,B,lv,27.20028,50.637859999999996
